,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
3053,2,29,1,60,55,2,2,1,45,100,0,0,1400,1530
3054,1,3,2,60,64,3,1,4,35,135,2500,0,650,660
3055,1,0,2,60,42,2,2,2,35,90,3000,1500,1200,1438
3056,2,2,4,12,32,2,2,1,45,60,3000,0,1000,1800
3057,1,29,2,48,60,2,1,1,35,152,3500,0,1050,1550
3058,1,20,2,24,42,2,2,3,60,145,10000,0,1000,1622
3059,1,2,5,60,23,1,2,1,35,80,0,0,1570,1671
3060,1,22,2,48,53,2,1,1,35,110,5000,0,1500,1683
3061,1,14,5,36,30,2,1,1,35,172,0,0,1100,1505
3062,1,5,6,24,33,2,1,1,60,115,0,0,400,1600
3063,1,8,2,36,37,2,2,1,75,190,20000,0,1000,2105
3064,1,5,2,60,26,2,1,1,35,56,6000,0,1100,1151
3065,1,23,2,48,45,2,1,1,90,298,10000,3500,500,1111
3067,2,0,1,12,23,2,1,2,43,80,0,0,200,1200
3068,1,40,2,36,59,2,1,3,35,0,17000,3000,500,1571
3069,1,6,2,60,22,1,1,1,45,233,10000,0,850,1014
3070,1,1,5,60,33,2,1,1,60,355,12000,0,1900,2150
3071,1,3,5,48,25,1,1,1,35,32,0,0,700,1114
3072,2,0,5,60,22,1,1,2,35,49,0,0,1250,1316
3073,1,8,2,36,25,2,1,1,35,185,3000,0,1600,2202
3076,2,0,2,48,42,4,2,1,60,119,15000,0,800,800
3079,2,8,1,60,58,2,1,1,35,0,0,0,1700,2136
3080,1,6,1,60,23,2,1,1,48,134,0,0,1000,1064
3082,1,3,6,60,27,1,1,1,35,184,4700,700,1400,1640
3083,1,1,5,60,20,2,1,2,35,90,0,0,1370,1499
3086,1,19,3,60,55,2,1,1,45,118,4000,0,1300,1661
3087,1,0,5,12,24,1,1,3,35,85,0,0,240,240
3088,1,1,5,36,23,1,1,1,35,95,0,0,1000,1639
3089,1,4,1,48,33,2,1,1,58,133,0,0,1500,1784
3090,1,4,5,30,30,1,1,1,35,81,0,0,600,775
3092,1,20,2,60,54,2,1,1,60,191,5000,0,600,1400
3093,1,1,6,24,46,2,1,2,45,70,2500,0,390,590
3094,1,10,1,48,53,2,1,1,48,127,0,0,500,1000
3096,1,3,2,60,41,2,1,3,60,142,14000,0,1889,1889
3097,1,15,2,60,41,2,1,1,35,125,10000,0,1000,1040
3099,1,26,2,48,49,2,1,1,60,240,2000,0,1750,2047
3100,1,6,2,36,23,2,1,1,45,125,3500,1500,650,1158
3101,1,8,1,54,29,2,1,1,43,80,0,0,1000,1241
3103,1,1,5,12,21,1,1,4,35,0,0,0,800,1428
3104,1,7,2,36,25,2,1,1,35,70,3000,750,650,700
3105,2,10,1,60,38,2,2,3,60,0,8000,0,2200,2387
3108,1,10,3,36,41,2,1,1,45,168,11500,4000,250,500
3109,1,20,5,36,38,2,2,3,60,0,25000,0,1500,1650
3110,2,2,3,24,41,2,2,3,90,19,5000,0,800,1900
3116,2,10,2,48,35,2,1,1,45,63,5000,350,1000,1580
3117,1,0,5,48,20,1,1,2,35,215,15000,0,1100,1100
3118,1,4,5,60,26,1,1,1,35,104,2500,2000,1048,1048
3120,1,20,2,30,55,2,1,3,75,0,25000,0,1100,1930
3122,1,1,2,12,34,2,1,3,60,0,12000,0,400,600
3124,1,18,2,60,51,2,2,1,45,182,5000,0,1500,1500
3125,1,1,1,60,23,2,2,1,54,92,0,0,1450,1626
3127,2,0,1,60,36,2,1,4,47,121,0,0,900,1423
3129,2,10,3,60,30,2,1,1,35,123,2000,0,1600,1600
3130,2,10,2,60,62,2,1,1,60,78,6000,0,1130,1130
3131,1,4,6,36,27,1,1,3,35,41,0,0,200,795
3132,1,6,5,48,27,1,1,1,35,113,4000,0,990,995
3133,1,6,3,60,35,2,1,1,45,160,3000,1200,900,1612
3134,1,2,2,48,50,2,1,1,35,86,4000,0,900,1221
3136,2,0,6,36,19,1,1,1,35,100,0,0,650,650
3138,2,10,2,48,63,2,2,3,35,0,3000,0,4000,4769
3140,1,2,2,36,23,1,1,3,45,135,10000,0,1250,1400
3141,2,2,5,60,25,1,2,2,35,65,0,0,1500,1892
3143,1,2,2,48,57,2,2,1,45,200,15000,0,1300,2700
3144,1,3,2,36,40,2,1,1,35,158,14000,0,700,850
3145,1,25,2,24,48,2,1,1,35,97,3500,0,225,525
3146,1,9,5,60,26,2,1,1,35,180,0,0,1300,1512
3147,1,15,2,24,39,2,1,1,60,180,4500,0,590,1793
3148,2,7,2,60,34,2,1,1,45,119,4000,0,2000,2221
3149,1,16,3,48,51,2,1,1,45,130,3000,500,500,964
3150,1,23,2,48,47,2,1,1,105,139,2500,0,750,940
3151,1,2,2,24,29,1,1,1,35,117,9000,0,500,1875
3152,2,14,2,60,38,2,2,1,60,145,5000,2400,1200,1383
3155,1,2,1,48,31,2,1,3,90,296,0,0,1450,2255
3156,1,15,2,60,48,4,1,1,45,150,21000,0,1150,1579
3157,1,13,3,60,40,2,1,1,60,100,3500,540,970,1270
3163,1,1,1,36,30,1,1,1,49,141,0,0,700,850
3164,1,5,3,24,42,2,1,1,60,86,800,0,250,857
3165,1,2,2,48,23,2,1,1,35,125,3000,1600,1000,1259
3166,1,7,1,12,41,4,1,3,35,0,1200,0,200,850
3167,1,1,2,60,33,2,1,1,60,93,3500,0,1190,1190
3169,1,0,5,60,39,2,1,3,45,0,0,0,1300,1796
3170,1,6,5,12,23,1,1,1,35,100,0,0,475,1080
3171,1,8,1,60,31,2,1,1,66,211,0,0,1950,2276
3172,2,14,3,18,28,2,1,1,45,68,3000,0,200,400
3173,1,18,2,60,47,4,1,1,35,240,6500,0,1795,1795
3175,1,20,2,30,52,2,2,1,45,85,3500,0,250,1287
3176,1,0,2,48,31,2,1,1,45,122,4000,0,1000,1541
3177,1,0,1,60,35,1,1,1,60,250,0,0,1650,1673
3178,1,17,1,48,54,2,1,1,168,325,0,0,860,1059
3179,1,10,5,48,26,1,1,1,35,55,12000,0,750,768
3180,2,10,3,18,45,2,2,3,35,47,4000,350,375,475
3181,1,5,5,60,24,1,1,1,35,120,0,0,900,1249
3183,1,0,2,36,42,2,1,3,75,39,10000,0,800,1150
3184,2,0,2,42,41,2,1,3,60,0,4000,0,2000,2516
3185,1,0,2,48,24,2,1,2,35,150,5000,3130,1000,1404
3186,2,4,1,48,43,2,2,3,45,0,10000,0,1200,1518
3190,1,5,1,36,30,2,1,1,74,140,0,0,850,862
3191,2,0,3,60,34,2,1,2,35,107,3000,2500,1000,1189
3193,2,2,2,60,33,2,1,2,45,77,2500,0,1000,1197
3195,1,25,2,36,53,2,1,1,45,350,99999999,0,1000,2475
3197,1,2,5,36,30,2,2,2,60,203,0,0,600,1549
3200,1,1,2,60,28,2,2,1,60,150,3500,270,1000,1119
3201,1,10,1,60,49,2,1,1,54,93,0,0,450,1298
3202,1,0,1,60,31,2,1,4,60,0,5000,0,1300,1572
3203,1,2,2,24,47,2,2,3,35,95,7000,0,800,2333
3204,1,8,2,60,38,2,1,1,35,218,8000,0,1500,1785
3205,1,15,2,36,45,2,1,3,60,214,8000,0,1400,1500
3206,1,8,1,48,29,2,1,1,42,70,0,0,1100,2111
3207,1,4,6,24,43,2,1,3,45,125,0,0,400,1100
3208,1,15,2,60,29,2,1,1,45,110,4500,900,1300,1595
3209,1,2,1,60,40,2,1,1,89,140,0,0,1250,1250
3210,2,3,5,48,28,1,1,3,35,79,0,0,1400,1958
3212,1,13,1,60,39,5,1,1,87,120,0,0,1400,1526
3215,1,1,5,48,30,1,1,1,35,75,13000,0,1000,1300
3216,2,0,2,60,32,2,1,4,45,77,4000,0,1750,2200
3217,2,14,2,36,31,2,1,3,60,0,99999999,99999999,700,1100
3218,1,13,1,60,31,5,2,3,41,55,0,0,1350,1428
3219,1,2,5,60,32,2,1,2,75,60,0,0,1100,1347
3222,2,0,6,48,56,2,1,4,45,105,25000,0,1900,2150
3223,1,6,6,60,33,2,1,1,75,95,0,0,1200,1820
3224,1,4,2,36,36,2,1,1,45,75,4000,0,800,800
3226,1,20,5,36,39,2,1,3,60,346,35000,0,1900,2440
3227,2,5,1,60,36,2,2,1,66,61,0,0,1100,1243
3228,2,20,2,24,59,1,1,3,35,0,99999999,0,900,1059
3229,2,1,1,36,46,2,1,2,82,72,0,0,850,1418
3230,1,1,2,24,31,2,1,1,35,207,10000,0,550,650
3231,1,10,5,60,30,2,1,1,60,195,800,0,1800,2400
3233,2,15,2,60,32,2,1,1,60,105,7000,3700,1200,1204
3234,1,1,5,48,23,1,1,2,35,103,0,0,820,1323
3235,1,1,5,48,24,1,1,1,35,75,0,0,1050,1429
3236,2,2,1,24,32,1,2,3,35,0,0,0,1700,2800
3238,1,11,1,60,43,2,1,1,49,135,0,0,1200,1650
3241,1,2,2,36,53,2,1,3,35,71,5000,0,800,1615
3242,1,2,2,36,37,2,1,1,60,125,2000,0,450,1490
3243,1,13,2,36,59,2,2,1,35,170,6000,0,700,844
3244,2,6,2,48,39,2,1,3,75,0,6000,0,1000,1177
3245,1,2,2,60,36,2,1,1,60,190,4500,1200,1575,1611
3246,1,13,2,60,45,2,1,1,75,475,5000,0,1300,2300
3247,1,0,6,60,22,1,1,1,35,89,0,0,1400,1666
3248,1,1,5,60,25,2,1,1,35,140,0,0,2000,2100
3249,2,8,1,60,34,2,2,1,80,200,0,0,1200,1800
3250,2,0,1,36,23,2,1,2,44,88,0,0,450,495
3251,1,8,5,36,26,1,1,4,35,0,0,0,1300,1500
3254,1,21,3,48,51,2,1,1,60,110,2500,400,1000,1398
3255,2,1,5,60,23,1,1,1,35,100,0,0,1600,1642
3256,1,4,5,24,33,1,1,1,35,125,0,0,750,1139
3258,1,1,1,60,58,2,1,4,46,105,5000,0,1000,1211
3261,1,11,3,60,56,2,2,1,35,100,2000,200,1220,1400
3263,2,8,2,36,45,2,2,3,45,314,18000,0,2800,2960
3264,1,0,1,60,25,2,1,2,41,64,0,0,1450,1537
3266,2,0,2,60,47,2,2,2,60,50,15000,0,1300,1841
3267,1,3,2,60,39,2,1,1,60,120,4500,870,900,1580
3268,1,30,2,60,59,2,1,3,45,250,10000,0,1000,1098
3269,2,2,5,60,35,2,2,2,75,130,0,0,1450,1480
3270,1,8,2,36,37,2,2,1,45,142,4500,300,370,870
3271,2,1,1,36,23,2,1,2,54,88,0,0,600,750
3272,1,14,2,30,37,2,1,1,60,121,5000,0,650,1708
3273,2,0,5,48,28,1,1,3,35,65,3000,0,800,1800
3274,1,10,2,60,31,1,1,1,35,80,2500,900,1100,1320
3275,2,3,2,48,38,2,2,1,45,125,5000,0,1285,1311
3276,1,15,2,24,53,2,2,3,60,245,30000,0,2400,4400
3277,2,4,1,60,34,2,2,1,100,247,0,0,1700,2278
3278,2,10,5,48,54,2,1,1,60,80,0,0,1100,1423
3279,1,12,2,60,31,2,1,1,35,183,10000,2200,1300,1349
3280,1,25,1,60,52,2,1,1,61,163,5000,900,1650,1683
3281,2,0,5,24,35,1,1,2,35,60,0,0,800,1560
3282,2,0,3,36,24,2,2,2,60,169,1500,0,690,790
3283,2,5,2,42,32,2,1,1,60,96,6000,800,1700,2349
3284,2,1,2,48,24,2,1,2,45,59,3000,1600,500,500
3285,2,3,2,60,45,2,1,3,60,0,5000,0,1370,1403
3286,1,6,5,36,26,2,1,1,35,119,0,0,1000,2193
3287,2,2,5,36,30,1,1,3,35,0,15000,0,2000,2600
3288,1,12,5,24,28,1,1,1,35,102,4000,0,250,1150
3289,1,8,1,36,61,1,1,1,42,72,0,0,325,450
3290,1,5,1,36,30,1,2,3,48,127,0,0,650,900
3292,1,35,1,42,52,2,2,1,58,130,2000,0,1000,1777
3293,1,3,5,60,26,1,1,1,35,83,0,0,1050,1156
3294,1,20,2,60,54,2,1,1,35,100,5000,0,1600,2500
3295,1,17,2,24,36,2,1,1,45,115,300,0,600,1642
3296,1,14,2,36,56,2,1,1,35,160,2000,0,550,685
3297,1,6,5,48,38,5,1,1,35,98,0,0,500,580
3300,1,13,2,60,46,2,2,1,90,115,2500,350,1200,1222
3301,1,1,3,60,26,2,1,1,45,137,5000,0,1350,1471
3302,2,2,5,48,25,2,1,1,35,48,6500,0,900,912
3303,1,20,2,18,47,2,2,3,60,0,110000,0,1800,3300
3304,2,1,5,48,23,1,1,2,35,72,0,0,1078,1079
3305,1,15,2,24,40,2,2,1,35,143,10000,0,3000,6468
3306,1,8,5,60,31,1,1,3,35,107,0,0,1250,1499
3307,1,3,2,36,28,2,1,3,35,180,5000,0,375,1139
3308,1,9,5,36,28,1,1,1,35,65,0,0,600,1446
3309,0,10,3,60,25,1,1,1,35,148,3000,0,1500,1888
3310,2,0,5,48,34,4,1,3,35,0,4000,0,2370,2540
3313,1,0,3,18,27,2,1,1,45,60,0,0,750,1050
3314,1,16,5,60,30,2,1,1,35,80,2000,0,1200,1371
3315,1,6,2,60,42,4,1,1,35,87,10000,0,1400,1725
3316,1,4,2,24,40,2,1,3,60,0,5000,0,500,2260
3317,1,3,2,60,42,2,1,1,60,143,5000,0,850,1059
3320,1,15,2,60,35,2,1,1,75,290,15000,0,775,951
3322,2,1,2,24,56,2,2,1,45,151,7500,0,800,1300
3323,1,3,2,60,36,2,1,3,60,139,6000,0,1200,1343
3324,1,20,2,60,48,2,1,1,45,178,25000,700,800,1150
3325,1,0,5,48,28,1,1,3,35,0,0,0,720,1321
3326,2,2,2,36,54,1,2,1,35,352,30000,0,750,1061
3327,1,3,1,60,48,2,1,4,77,24,0,0,1700,1803
3328,2,1,5,48,40,1,2,1,35,80,3500,0,1100,1144
3330,1,2,5,60,31,2,1,1,35,175,99999999,0,700,1350
3332,1,14,2,48,39,2,1,1,60,114,11800,0,1300,1926
3334,1,1,5,36,19,1,1,1,35,73,3000,0,1000,1200
3337,2,10,2,60,26,2,1,1,35,73,4000,2000,1700,1900
3338,1,3,2,24,51,2,1,3,60,0,26000,300,3000,6900
3339,1,5,1,48,31,1,2,1,47,120,0,0,900,1492
3341,1,2,2,60,23,1,1,1,45,75,7000,0,1070,1209
3342,1,35,2,24,51,2,1,1,35,250,6000,0,450,1902
3343,2,1,5,36,24,1,2,2,35,50,0,0,1750,1850
3344,1,15,6,36,41,2,1,1,45,195,0,0,525,600
3345,1,3,2,36,32,2,1,3,60,0,8000,12,1600,1600
3346,1,1,5,24,21,1,1,2,35,90,0,0,900,1307
3347,1,15,2,48,37,2,2,3,45,178,30000,9500,2400,3120
3348,2,0,5,48,30,1,2,1,35,274,0,0,2000,2354
3349,1,15,2,48,51,2,1,1,45,85,4000,0,600,1298
3350,2,10,1,24,39,1,2,4,55,195,0,0,400,435
3351,2,1,5,36,23,1,1,2,35,70,2000,0,1050,1410
3352,2,1,2,60,53,2,2,3,35,0,30000,0,1900,2362
3353,1,16,5,60,31,2,2,1,35,150,0,0,1300,1400
3354,1,1,1,36,27,2,2,1,46,108,0,0,475,550
3356,1,14,2,48,40,2,1,1,75,335,8000,0,1800,2208
3357,1,4,1,60,24,2,1,1,50,151,0,0,900,1155
3359,2,2,6,60,22,2,2,1,60,125,0,0,1100,1281
3361,1,11,5,24,28,1,1,1,35,82,0,0,400,800
3363,2,7,1,60,32,2,1,1,46,111,0,0,1200,1373
3365,2,2,1,48,31,2,1,3,45,0,0,0,1300,1300
3366,1,11,5,60,27,1,2,1,35,57,0,0,600,1537
3368,1,11,2,60,34,1,1,1,35,103,4500,2000,1200,1410
3369,1,15,1,48,40,2,1,1,57,120,0,0,1000,1500
3371,2,1,1,36,44,2,2,1,54,90,0,0,1500,2100
3373,2,2,2,60,32,2,1,2,60,75,5500,1500,1400,1732
3374,1,9,2,12,30,2,2,3,60,93,6500,2235,500,1550
3376,1,2,5,48,24,1,1,1,35,64,0,0,1500,1734
3377,1,3,5,60,35,1,1,1,35,190,2500,0,1400,1561
3380,2,0,2,60,27,2,1,2,35,74,5000,2500,1550,1555
3381,1,7,6,60,27,1,1,1,35,78,0,0,1500,1878
3382,1,0,1,60,44,2,1,3,45,99999999,6000,0,1600,1725
3383,1,16,2,48,41,2,1,1,45,108,9000,0,1150,1235
3384,1,20,2,60,47,2,1,1,90,212,11000,0,1150,1669
3385,2,3,6,60,29,2,1,3,35,128,0,0,1100,1350
3386,1,23,6,60,43,2,1,1,60,155,0,0,1650,2270
3387,1,4,2,12,54,2,1,1,75,83,3000,0,600,1468
3388,1,8,2,60,34,2,1,1,45,100,3500,0,1300,1300
3389,1,15,1,48,33,2,1,1,78,179,0,0,1150,1661
3390,1,8,2,36,58,2,1,1,35,85,10000,0,1000,1510
3391,2,1,6,60,33,1,1,2,35,96,0,0,700,1640
3393,1,0,2,60,64,2,1,4,35,101,5000,0,820,1205
3394,1,5,2,36,66,2,1,4,35,178,15000,0,330,837
3396,1,10,5,48,31,2,1,1,35,47,8000,0,1000,1389
3397,1,0,1,48,23,1,1,1,44,88,0,0,1000,1529
3398,2,5,1,48,22,2,1,1,51,156,0,0,1500,1564
3399,1,1,5,60,21,1,1,2,35,45,0,0,400,904
3401,1,0,2,60,27,2,1,1,35,295,6000,0,1950,2208
3402,1,16,2,60,40,2,2,1,75,120,5000,2000,400,1309
3403,2,4,1,60,38,2,1,1,79,188,3000,1500,1350,1624
3405,1,31,2,48,45,2,1,1,45,181,3500,270,900,1522
3406,1,6,5,60,30,2,1,1,60,72,0,0,200,1083
3410,2,1,2,60,27,2,2,1,45,62,7000,4500,1650,2060
3412,1,5,5,36,21,1,2,1,35,62,0,0,250,375
3413,1,18,2,12,58,3,2,1,75,158,6000,0,400,973
3414,1,3,2,36,41,2,2,1,45,270,25000,0,900,910
3415,2,2,3,60,38,2,1,2,60,150,4000,0,1000,1270
3416,2,6,2,36,32,2,2,3,60,149,8000,3000,950,950
3418,1,3,2,60,32,2,1,1,35,138,3500,0,1600,2131
3419,1,11,2,24,41,2,1,1,60,100,15000,0,700,1480
3420,1,10,1,36,31,2,1,1,90,153,0,0,175,675
3421,1,17,1,12,46,2,1,1,59,141,0,0,200,600
3424,2,2,1,36,28,2,1,2,42,67,0,0,150,898
3425,1,2,3,48,31,2,1,1,45,65,3500,900,300,925
3426,1,2,5,36,34,2,1,1,60,400,9800,0,900,1316
3428,1,18,2,60,44,2,1,1,60,110,4000,500,1300,1725
3430,1,8,3,60,32,2,1,1,35,95,2500,480,950,1350
3432,1,3,2,60,29,2,1,1,45,130,3500,1690,1100,1127
3434,1,4,5,36,39,2,1,1,60,100,6000,0,800,1500
3435,1,5,2,36,45,3,1,4,35,142,6000,0,800,850
3436,2,18,1,48,53,4,2,3,51,164,0,0,1000,1295
3438,1,8,2,24,47,1,2,1,35,320,50000,2000,300,2300
3440,1,12,2,36,47,2,1,1,60,211,99999999,0,1050,1521
3441,1,6,2,48,51,2,1,3,35,105,4000,0,1350,1595
3444,1,6,3,48,35,2,1,1,45,125,3500,1125,700,1226
3445,2,7,2,60,38,2,2,3,60,40,6000,0,1500,1610
3446,2,2,5,36,19,1,1,2,35,45,0,0,600,790
3447,2,2,2,60,54,3,2,1,35,180,8000,0,1000,1130
3448,2,2,1,18,25,1,1,2,44,85,0,0,320,425
3449,1,12,2,60,34,2,1,1,35,187,6000,2000,500,1457
3451,2,25,1,36,55,2,1,3,35,0,3000,0,500,600
3453,2,5,2,36,43,2,1,4,75,192,15000,0,1500,2448
3454,2,5,6,60,53,2,1,3,35,0,0,0,2000,2365
3455,2,1,3,60,28,2,1,2,60,174,6000,720,1650,1930
3456,2,3,1,36,33,4,2,3,45,0,0,0,375,870
3457,1,0,1,60,30,2,1,1,70,100,2000,0,1150,1265
3458,2,3,2,60,22,1,2,3,35,178,9000,3000,1500,1528
3459,2,4,1,36,23,2,1,1,46,108,0,0,315,315
3461,1,0,2,60,32,2,1,3,60,0,5500,700,1300,1375
3462,1,5,2,36,27,2,1,3,45,0,0,0,1000,1622
3463,1,0,2,60,39,2,2,1,45,150,23000,5000,1050,1625
3465,1,12,2,60,35,2,2,1,35,108,18500,1300,1550,1584
3466,1,2,2,60,40,2,1,3,75,67,25000,0,1800,2287
3467,2,2,3,60,37,2,2,1,60,120,3000,1380,1000,1582
3470,1,1,1,36,36,4,1,1,65,200,0,0,900,1200
3471,1,42,2,60,60,2,1,1,45,232,5000,0,1130,1275
3472,1,10,3,48,28,1,1,1,35,129,3500,933,1000,1529
3473,1,1,2,18,40,2,1,3,45,0,5000,0,300,1272
3474,1,5,2,48,21,2,1,1,45,100,3000,0,800,1310
3475,1,6,2,60,36,4,1,3,45,85,5000,0,1000,1341
3479,1,4,1,48,32,2,1,1,56,110,0,0,800,1626
3480,1,31,1,60,59,2,1,1,53,80,0,0,1050,1182
3482,1,6,2,12,66,3,1,4,35,105,5000,0,550,1450
3484,1,6,3,60,34,2,1,1,45,124,1500,100,1100,1392
3485,1,10,2,60,38,2,1,1,45,184,6000,1000,1125,1325
3486,1,11,2,60,34,2,1,1,35,100,3500,0,950,1241
3487,1,10,2,6,35,2,2,3,75,50,6000,1500,500,983
3491,1,12,3,36,51,2,1,1,45,130,4000,0,1200,1400
3492,2,2,6,60,32,2,1,2,45,150,0,0,1450,1850
3493,1,9,2,48,47,2,1,3,35,183,45000,1700,3000,3690
3495,1,9,2,12,26,1,1,1,35,91,4000,0,1000,1776
3496,1,16,6,30,44,2,1,3,35,107,8000,0,1300,1634
3497,2,2,5,48,27,4,1,2,35,125,0,0,870,1480
3498,1,0,2,48,66,2,1,4,35,45,5500,0,1250,1267
3501,1,1,2,48,28,2,1,1,45,116,4000,1857,1100,1173
3502,1,1,3,60,32,2,1,1,60,140,4000,1300,1200,1410
3503,1,0,6,60,30,1,1,2,35,61,0,0,500,1081
3505,1,13,2,60,41,2,1,1,75,89,2000,0,1000,1274
3506,1,14,2,48,32,2,1,2,45,165,4000,112,1300,1346
3508,1,14,2,48,53,2,1,1,45,95,3000,0,1060,1060
3509,1,5,2,36,65,1,1,4,35,121,10000,0,900,1191
3510,1,3,1,30,39,2,1,1,58,128,0,0,600,1098
3512,1,6,2,60,33,2,2,1,45,103,10000,0,1000,1658
3513,2,2,1,60,32,2,2,3,60,99999999,0,0,1100,1480
3514,1,15,2,60,29,1,1,1,35,130,5000,0,830,1000
3515,2,10,2,60,47,4,1,1,35,229,7000,0,2550,3500
3516,1,12,2,36,38,2,1,1,35,143,5000,1100,700,2093
3518,1,15,3,60,33,1,1,1,35,163,5000,0,1000,2244
3520,1,2,2,60,30,2,1,2,35,154,2500,500,1000,1725
3522,2,0,5,60,24,1,1,1,35,53,0,0,1200,1497
3523,1,48,2,36,62,2,1,3,60,0,25000,0,180,350
3526,1,14,2,36,36,2,2,1,75,115,11000,3600,1250,1550
3528,2,29,2,60,52,2,1,2,45,175,2500,0,1186,1286
3529,1,3,2,60,36,2,2,3,35,60,2500,0,2300,2965
3530,1,6,2,48,28,2,1,1,45,114,3500,0,650,1255
3531,1,47,2,48,61,2,1,1,35,110,5500,30,1200,1200
3533,2,5,5,48,23,1,1,2,35,92,0,0,1200,1200
3534,2,1,2,36,41,1,2,3,35,99999999,15000,0,1500,2500
3536,1,4,5,60,24,2,1,1,35,130,0,0,800,897
3537,1,1,2,12,61,2,1,4,45,103,20000,0,300,650
3538,1,8,3,60,45,2,1,3,75,200,35000,0,800,1270
3539,1,6,5,60,30,4,1,1,45,170,0,0,750,1674
3540,1,6,5,60,26,1,2,1,35,270,0,0,1800,1921
3541,1,15,2,60,34,2,1,1,45,82,3500,0,750,1624
3542,1,17,1,24,50,2,1,3,68,79,1000,0,1000,3782
3544,1,18,2,60,51,2,1,1,60,205,8000,0,1100,1350
3545,1,15,2,48,29,2,2,1,35,100,8500,1300,500,873
3546,1,0,2,24,20,1,1,2,45,188,2000,1500,300,315
3547,1,2,2,48,55,2,1,4,35,135,8000,0,800,800
3548,2,6,1,48,37,1,1,1,55,200,0,0,1450,1650
3549,1,23,1,60,43,2,1,1,54,92,99999999,0,1080,1222
3550,1,3,2,24,32,2,1,1,45,120,5000,0,800,1023
3551,1,18,2,60,42,2,1,1,45,172,3500,0,1850,2034
3552,1,0,5,60,21,1,1,3,35,44,0,0,1200,1311
3553,1,3,1,60,30,2,1,1,77,169,0,0,1500,2037
3554,2,0,3,6,22,1,2,2,35,115,1000,0,250,800
3555,1,15,2,24,41,2,2,2,45,180,6000,0,700,1888
3556,1,15,2,48,55,2,1,3,35,0,14500,0,2000,2848
3558,1,15,1,48,45,2,1,1,88,130,3000,0,1300,1591
3559,1,2,1,60,29,2,1,1,80,200,0,0,1250,1250
3560,1,14,2,36,39,2,1,1,60,167,5000,0,1350,1355
3561,1,4,2,36,26,2,1,1,35,100,6500,3900,500,500
3563,2,4,1,60,53,3,1,4,37,22,20000,0,1300,1498
3565,2,1,1,36,28,2,2,1,47,122,0,0,950,1100
3566,1,15,6,36,39,4,1,1,45,116,4000,0,600,1196
3567,1,4,2,60,25,1,1,3,35,100,25000,0,2250,2270
3568,2,3,5,60,27,1,2,1,35,117,0,0,1500,2190
3569,1,6,2,60,35,2,1,1,60,135,4500,1000,1658,1675
3571,1,5,2,60,41,2,1,1,60,266,14800,0,2500,2600
3572,1,31,2,60,58,2,1,1,60,293,8000,0,1500,1655
3573,1,38,2,24,56,2,2,1,75,98,7000,0,300,1308
3574,1,1,5,60,26,1,1,1,35,57,0,0,1200,1512
3576,1,17,1,60,52,2,1,1,65,200,0,0,1400,1407
3577,1,22,2,60,54,2,1,1,35,104,3000,0,1050,1282
3578,2,11,6,60,48,2,1,1,75,225,0,0,1300,1550
3579,1,5,2,18,28,2,1,1,35,141,5500,0,650,1258
3580,2,1,1,36,37,2,1,2,75,145,0,0,1100,1871
3581,2,1,5,48,36,2,1,2,60,45,0,0,1200,1401
3582,1,14,1,60,38,2,1,1,75,146,0,0,1350,1413
3583,1,0,5,60,34,2,1,1,45,225,8000,2300,800,1850
3584,1,20,2,48,60,2,1,3,35,142,12000,0,500,1154
3586,1,2,5,12,26,1,1,1,35,105,0,0,360,1258
3587,1,5,2,60,49,2,1,1,35,121,3000,0,1200,1642
3588,2,4,1,60,37,1,2,1,79,436,0,0,1500,1550
3591,1,15,2,60,53,2,1,3,45,148,6000,0,1000,1330
3593,1,1,2,48,35,2,1,3,90,174,11900,0,900,1220
3598,1,2,5,48,22,1,1,1,35,185,0,0,1000,2130
3599,1,3,1,36,23,1,1,1,59,244,3100,0,700,1199
3602,1,15,1,36,36,2,1,1,60,145,0,0,900,1621
3603,1,0,5,60,21,1,1,4,35,149,3000,0,1400,1829
3608,1,28,2,36,46,2,1,1,75,170,6000,0,750,800
3610,1,7,2,60,44,2,1,1,90,271,11000,5500,800,945
3611,1,2,5,48,25,1,1,1,35,91,0,0,900,1763
3615,1,5,5,12,32,2,1,3,35,147,0,0,300,750
3617,1,7,6,24,30,1,1,1,35,102,0,0,400,1541
3618,1,1,5,60,21,1,1,1,35,200,0,0,900,1088
3619,1,14,6,60,30,2,1,1,45,130,0,0,1500,2414
3622,1,15,2,60,32,2,1,1,45,108,4500,0,1100,1213
3623,1,10,1,30,51,2,1,1,60,150,0,0,1300,1378
3626,1,0,5,48,27,1,1,2,35,140,0,0,700,750
3627,1,2,2,36,60,2,1,1,35,122,3000,0,825,900
3628,1,14,2,48,48,2,1,1,45,112,6000,0,800,1037
3629,2,2,5,60,22,1,2,1,35,110,0,0,1360,1435
3630,1,3,2,36,47,2,1,3,60,106,10000,0,800,1649
3633,1,14,2,48,41,2,2,1,75,72,4000,0,800,1117
3634,1,13,2,48,45,2,1,1,45,106,4000,0,400,1615
3635,1,16,2,12,56,2,1,3,45,65,17000,0,650,1665
3636,2,7,3,60,36,2,2,1,60,300,7000,0,2000,2485
3637,2,14,1,60,41,2,1,1,54,92,0,0,1450,1482
3639,1,15,2,60,38,2,1,1,45,118,4000,2600,1250,1616
