,Seniority,Time,Age,Records,Expenses,Income,Assets,Debt,Amount,Price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2238,1,48,34,1,45,98.0,6000.0,800.0,900,980,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2239,17,36,38,1,75,,19000.0,800.0,700,795,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2241,1,48,22,1,35,210.0,0.0,0.0,1575,2082,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2242,12,60,27,1,60,160.0,2500.0,270.0,1400,1461,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2243,2,60,27,1,45,120.0,5000.0,400.0,1000,1140,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2246,1,60,23,1,35,70.0,0.0,0.0,1050,1190,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2247,3,60,60,2,45,67.0,10000.0,0.0,1000,1683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2248,7,60,27,1,45,71.0,0.0,0.0,1500,1800,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2249,13,60,36,1,84,92.0,0.0,0.0,1200,1271,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2250,15,24,46,1,60,158.0,0.0,0.0,1000,1923,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2253,5,60,37,1,93,176.0,0.0,0.0,1800,2450,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2254,10,36,56,2,90,321.0,26000.0,0.0,975,1576,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2255,7,36,24,1,60,112.0,3500.0,0.0,1100,1460,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2256,2,36,20,1,45,,0.0,0.0,1000,1310,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2261,2,60,30,1,92,170.0,0.0,0.0,1300,1525,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2262,20,60,62,1,75,140.0,0.0,0.0,1300,1371,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2264,12,60,50,1,60,100.0,8000.0,0.0,1050,1657,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2265,15,48,44,1,60,200.0,3500.0,200.0,800,1218,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2268,5,60,37,2,75,75.0,12000.0,0.0,900,1014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2269,18,48,50,1,75,62.0,5000.0,0.0,1700,2437,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2270,6,60,24,1,45,220.0,3000.0,0.0,1600,1700,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2271,5,36,46,1,60,100.0,4000.0,0.0,1100,1897,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2272,11,24,26,1,59,137.0,2500.0,0.0,350,1158,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2273,1,48,27,1,45,97.0,0.0,0.0,850,1000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2274,22,24,46,1,60,100.0,10500.0,0.0,900,1635,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2275,2,48,34,1,90,170.0,6000.0,0.0,1280,1879,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2278,15,48,60,1,60,153.0,0.0,0.0,450,1188,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2280,14,60,46,1,67,67.0,0.0,0.0,1500,2250,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2282,5,48,29,1,78,177.0,4000.0,0.0,700,960,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2285,26,48,42,1,60,95.0,6500.0,0.0,1180,1442,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2286,0,36,32,1,35,119.0,3000.0,0.0,1000,1345,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2287,29,12,53,1,45,145.0,27000.0,0.0,500,1230,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2288,4,48,28,1,45,100.0,0.0,0.0,750,954,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2289,4,24,55,1,90,200.0,4500.0,0.0,800,1230,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2295,15,36,55,1,75,70.0,14000.0,600.0,600,850,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2296,2,36,31,1,35,,0.0,0.0,525,800,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2298,10,60,41,1,75,187.0,2500.0,0.0,1150,1250,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2299,21,60,45,1,45,110.0,0.0,0.0,650,1584,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2301,0,36,41,1,75,89.0,5500.0,0.0,1000,1670,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2306,22,12,45,1,60,100.0,3000.0,0.0,400,1531,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2312,7,18,40,2,75,169.0,4000.0,400.0,400,1717,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2313,8,48,22,1,45,120.0,2500.0,1200.0,880,882,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2316,1,12,28,1,45,130.0,18000.0,2500.0,400,2575,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2317,14,60,35,1,75,205.0,5000.0,0.0,1350,1442,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2318,2,36,26,1,35,148.0,4000.0,0.0,700,1300,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2319,3,60,25,1,35,174.0,0.0,0.0,1000,1252,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2325,3,48,32,1,57,121.0,0.0,0.0,1200,1952,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2327,1,42,35,1,75,54.0,6000.0,0.0,1000,1900,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2329,11,60,26,1,45,81.0,4000.0,1800.0,1000,1206,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2331,0,48,31,1,35,65.0,2500.0,0.0,1000,1560,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2332,17,36,43,1,60,250.0,9000.0,0.0,1000,1204,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2334,10,48,33,1,100,103.0,0.0,0.0,950,1541,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2335,10,36,31,1,61,164.0,5000.0,0.0,1000,1440,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2336,0,24,29,1,35,,0.0,0.0,600,1243,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2338,4,60,25,1,50,150.0,0.0,0.0,1500,2600,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2340,11,60,33,1,45,90.0,8000.0,0.0,850,1105,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2341,5,60,31,1,75,95.0,2000.0,0.0,1100,1388,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2343,0,18,39,1,75,47.0,3500.0,0.0,350,1236,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2348,6,48,34,1,90,,4500.0,0.0,1100,1192,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2350,0,36,65,1,45,75.0,5000.0,0.0,400,935,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2352,24,24,47,1,75,136.0,4000.0,0.0,435,935,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2353,18,60,32,1,75,152.0,5000.0,0.0,1400,1640,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2354,0,60,25,1,45,209.0,2000.0,0.0,900,1436,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2355,20,60,41,1,75,186.0,8000.0,50.0,900,1700,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2358,2,60,29,1,60,110.0,2000.0,0.0,1020,1648,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2360,7,48,42,1,60,132.0,8000.0,720.0,1000,1350,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2362,10,48,34,1,75,200.0,19000.0,0.0,750,1590,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2363,3,24,29,1,35,66.0,0.0,0.0,300,525,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2365,30,48,60,1,60,6.0,16000.0,0.0,1200,1636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2367,30,60,46,1,60,144.0,,0.0,1350,1478,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2370,1,24,24,1,50,50.0,0.0,0.0,350,400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2371,4,60,23,1,35,80.0,10000.0,0.0,1000,1559,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2373,6,36,29,1,105,168.0,14000.0,0.0,650,679,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2374,14,60,41,1,75,183.0,4000.0,1100.0,1500,2730,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2375,1,60,24,1,35,90.0,0.0,0.0,800,994,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2376,25,48,51,1,75,156.0,3000.0,0.0,700,1172,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2377,8,36,31,1,35,102.0,3000.0,0.0,1000,1364,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2379,8,54,31,1,75,280.0,14000.0,7000.0,850,1050,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2382,18,36,45,1,45,220.0,20000.0,0.0,800,1600,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2383,10,36,39,1,90,122.0,3000.0,0.0,500,1472,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2385,20,48,37,1,35,114.0,0.0,0.0,1200,2472,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2390,22,36,45,1,75,250.0,10000.0,0.0,500,1026,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2391,10,60,38,2,110,204.0,0.0,0.0,1500,1531,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2392,20,24,40,1,77,165.0,0.0,0.0,500,1532,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2393,20,36,36,2,75,130.0,3500.0,0.0,1500,2000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2394,2,24,26,1,35,79.0,0.0,0.0,590,894,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2395,22,36,51,2,35,,0.0,0.0,350,950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2396,7,60,34,1,35,96.0,8000.0,0.0,850,1213,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2397,5,60,39,1,75,85.0,4000.0,0.0,1200,1463,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2400,17,60,46,1,75,155.0,0.0,0.0,2000,2086,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2401,8,24,46,1,75,,15000.0,0.0,1000,1603,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2402,0,12,22,1,75,100.0,50000.0,8000.0,900,2327,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2405,4,24,32,1,45,158.0,5500.0,0.0,500,1839,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2407,38,12,66,1,79,340.0,0.0,0.0,700,1568,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2411,12,60,28,2,75,110.0,3500.0,1394.0,900,1082,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2413,4,60,41,1,45,87.0,6500.0,0.0,1100,1670,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2415,1,36,21,1,45,90.0,2000.0,0.0,1200,1350,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2417,10,36,46,1,114,235.0,0.0,0.0,500,1531,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2419,3,36,20,1,58,225.0,0.0,0.0,1500,2050,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2423,1,60,52,1,60,250.0,3000.0,0.0,1550,1850,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2424,5,24,32,1,35,143.0,8000.0,0.0,600,1350,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2427,11,36,32,1,60,101.0,12000.0,2400.0,965,1265,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2429,19,60,56,1,45,169.0,7000.0,0.0,1400,1714,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2431,5,24,41,1,44,90.0,0.0,0.0,550,1319,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2434,6,48,24,1,35,107.0,6500.0,1172.0,1000,1200,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2435,22,18,57,2,45,150.0,6000.0,0.0,500,1727,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2438,3,36,40,1,60,90.0,,0.0,400,1661,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2439,2,12,32,1,45,122.0,5000.0,500.0,350,625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2440,1,60,30,1,60,93.0,0.0,0.0,1600,1647,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2441,18,36,42,1,75,121.0,2000.0,150.0,900,1633,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2443,17,48,36,1,61,162.0,0.0,0.0,1000,1641,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2445,2,36,24,2,45,,0.0,0.0,1000,2223,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2446,9,60,53,1,60,51.0,8000.0,3000.0,1450,1970,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2447,11,60,29,1,74,135.0,0.0,0.0,1000,1097,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2449,2,60,23,1,35,106.0,0.0,0.0,820,1097,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2450,32,42,53,1,60,160.0,0.0,0.0,200,829,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2453,24,60,40,1,45,115.0,0.0,0.0,1250,1461,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2455,15,48,55,1,62,173.0,0.0,0.0,1100,1467,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2456,24,48,48,1,75,90.0,3000.0,0.0,400,975,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2461,0,36,23,1,35,70.0,0.0,0.0,900,1210,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2462,2,48,29,1,35,75.0,0.0,0.0,650,824,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2463,25,60,63,2,60,60.0,47500.0,3360.0,1000,1162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2464,17,24,40,2,58,128.0,0.0,0.0,700,982,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2465,14,48,37,2,60,120.0,0.0,0.0,1000,1189,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2467,15,36,49,1,75,113.0,8000.0,0.0,1050,1055,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2469,16,36,40,2,90,120.0,6000.0,0.0,900,1150,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2470,1,36,23,1,35,55.0,5000.0,0.0,775,925,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2472,5,60,35,1,45,,,0.0,700,768,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2473,5,48,28,2,60,154.0,3000.0,0.0,825,1661,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2475,1,36,36,1,75,416.0,8000.0,0.0,3875,5175,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2476,13,48,28,1,90,105.0,0.0,0.0,1200,1590,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2477,10,36,38,1,66,210.0,0.0,0.0,500,1171,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2478,2,60,33,1,35,146.0,8000.0,2000.0,1000,1844,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2479,2,60,30,1,35,150.0,0.0,0.0,1500,1671,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2481,13,60,28,1,45,148.0,3500.0,144.0,1350,1496,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2482,0,48,56,1,35,84.0,4500.0,50.0,700,940,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2483,8,48,39,1,66,60.0,0.0,0.0,700,1580,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2485,15,60,35,1,45,226.0,6000.0,2200.0,1350,1609,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2490,0,60,35,1,51,163.0,0.0,0.0,1000,1353,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2491,15,36,30,1,45,131.0,0.0,0.0,250,1341,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2492,24,48,39,1,75,125.0,6000.0,200.0,1000,1409,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2493,15,48,57,1,35,212.0,65000.0,0.0,1300,1852,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2495,17,30,45,1,55,104.0,0.0,0.0,550,575,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2501,2,60,24,1,35,100.0,0.0,0.0,1600,1601,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2502,7,60,40,2,76,164.0,3000.0,0.0,800,1032,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2504,2,18,25,2,60,,0.0,0.0,850,1400,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2508,0,60,21,1,45,312.0,10000.0,0.0,1033,1175,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2509,0,24,22,1,35,80.0,0.0,0.0,650,1356,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2511,8,24,32,1,60,77.0,4000.0,0.0,350,865,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2513,0,24,36,1,90,31.0,0.0,0.0,625,725,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2516,5,30,24,1,35,120.0,0.0,0.0,700,1804,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2517,8,36,35,2,45,213.0,6000.0,0.0,1700,2450,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2518,10,48,58,1,35,450.0,2500.0,0.0,1200,1505,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2519,5,60,32,1,45,145.0,13000.0,0.0,1500,1850,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2521,2,60,53,1,46,114.0,0.0,0.0,1050,1348,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2522,2,60,26,1,35,104.0,10000.0,0.0,1400,1490,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2523,20,60,40,1,45,240.0,8000.0,0.0,900,950,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2524,1,36,48,1,45,45.0,32000.0,0.0,1500,2700,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2525,10,60,28,1,35,70.0,3500.0,0.0,1300,1743,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2527,11,60,28,1,35,82.0,1500.0,0.0,1090,1491,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2532,28,48,54,1,75,46.0,15000.0,0.0,900,1300,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2534,4,60,30,1,60,147.0,5500.0,2000.0,1700,1719,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2536,12,60,45,1,35,75.0,4000.0,0.0,1000,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2537,6,6,29,1,45,190.0,5000.0,0.0,200,2179,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2539,1,48,25,1,35,280.0,6000.0,0.0,1100,1650,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2541,12,48,35,1,60,90.0,4500.0,0.0,900,1097,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2543,17,60,44,1,51,159.0,0.0,0.0,1100,1668,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2544,1,48,42,1,75,155.0,8000.0,0.0,600,1680,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2548,16,42,49,2,45,80.0,0.0,0.0,700,950,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2549,0,36,42,2,48,129.0,0.0,0.0,525,525,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2551,10,30,32,1,60,65.0,3000.0,0.0,600,1200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2553,3,48,28,1,35,125.0,1500.0,0.0,1500,1689,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2554,0,36,42,1,60,260.0,3000.0,250.0,1100,1288,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2555,10,60,42,1,76,158.0,5000.0,0.0,1000,1000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2556,32,36,49,1,75,163.0,4000.0,0.0,400,700,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2558,20,60,38,1,74,140.0,0.0,0.0,1500,1600,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2560,10,60,46,1,75,66.0,5500.0,1700.0,1250,1525,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2561,6,60,33,1,60,140.0,6000.0,0.0,1150,1715,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2562,2,60,23,1,35,150.0,3000.0,0.0,2000,4904,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2563,24,48,39,1,75,110.0,3000.0,0.0,1150,1379,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2565,3,36,37,1,45,,4500.0,0.0,900,1596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2568,16,60,35,1,49,135.0,0.0,0.0,1300,1310,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2570,1,60,40,1,57,120.0,0.0,0.0,1500,1737,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2571,0,48,52,1,35,,5000.0,0.0,800,1794,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2573,23,48,57,2,49,142.0,0.0,0.0,1300,1450,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2575,10,6,46,1,45,464.0,10000.0,0.0,1100,2235,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2581,10,60,57,1,60,84.0,9000.0,0.0,1400,1423,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2582,4,60,37,2,60,61.0,0.0,0.0,1420,1450,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2588,8,48,25,1,45,180.0,1500.0,0.0,1100,1200,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2589,30,48,50,1,45,220.0,0.0,0.0,600,900,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2593,1,48,27,2,45,62.0,5000.0,0.0,1500,1788,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2596,22,24,36,1,45,176.0,0.0,0.0,700,1428,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2597,7,60,55,1,45,124.0,5000.0,0.0,800,982,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2600,7,48,55,1,75,100.0,6000.0,0.0,1200,1700,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2601,21,36,37,1,75,300.0,7000.0,3500.0,1100,1876,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2603,25,60,51,1,60,222.0,7000.0,0.0,1300,1400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2608,2,36,54,1,54,187.0,0.0,0.0,1200,2050,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2611,18,36,42,1,35,83.0,0.0,0.0,700,1380,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2613,6,48,35,1,60,,3500.0,350.0,1300,1588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2616,7,60,30,1,35,95.0,0.0,0.0,900,1158,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2617,18,36,41,1,45,104.0,12000.0,800.0,900,1607,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2618,6,36,58,1,60,390.0,45000.0,0.0,1000,2318,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2619,10,60,50,1,75,209.0,13500.0,0.0,1450,1786,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2621,1,36,33,1,35,200.0,0.0,0.0,600,1580,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2624,7,24,41,1,45,,6000.0,0.0,1200,2676,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2626,10,36,49,1,45,126.0,5000.0,0.0,800,1150,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2632,13,48,40,2,75,270.0,0.0,0.0,2300,2750,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2635,13,60,40,1,60,140.0,0.0,0.0,700,1465,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2636,2,60,24,1,35,67.0,0.0,0.0,316,1080,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2637,6,48,37,1,45,189.0,15750.0,3000.0,2300,2936,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2638,0,60,30,1,43,80.0,0.0,0.0,1000,1056,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2640,8,36,31,1,60,110.0,2000.0,360.0,400,450,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2641,4,60,27,1,35,98.0,5000.0,0.0,1200,1609,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2644,8,36,38,1,45,150.0,23000.0,0.0,2800,4400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2645,1,36,25,1,35,62.0,0.0,0.0,750,1366,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2647,3,60,36,1,45,160.0,6500.0,0.0,1500,2038,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2653,15,12,39,1,60,110.0,4000.0,0.0,700,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2656,5,48,36,2,72,120.0,100000.0,0.0,775,950,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2657,0,24,33,1,35,100.0,8000.0,0.0,500,2700,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2659,14,12,41,1,60,245.0,7000.0,0.0,500,1253,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2660,23,36,59,1,35,100.0,7000.0,0.0,850,1334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
